products_May-18_05-59-13PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product ID [Non Editable],Variant ID [Non Editable],Product Type [Non Editable],Product Page,Product URL,Title,Description,SKU,Option Name 1,Option Value 1,Option Name 2,Option Value 2,Option Name 3,Option Value 3,Option Name 4,Option Value 4,Option Name 5,Option Value 5,Option Name 6,Option Value 6,Price,Sale Price,On Sale,Stock,Categories,Tags,Weight,Length,Width,Height,Visible,Hosted Image URLs
60a29b6fc1160068a999b625,f0c4b68c-54d6-404f-94b0-dbda179c1e4a,PHYSICAL,shop-fabric-online-fabric-store-inspiration-quilt-kits,aurifil-50wt-cotton-thread-1422yd-of-quilting-apparel-sewing,"Aurifil 50wt Cotton Thread - 1,422yd of Quilting & apparel sewing","<p class="""">Aurifil 50wt Cotton Thread - 1,422yd of Quilting Thread - Patchwork quilting &amp; apparel sewing.<br><br>Aurifil- Cotton. Use this thread for hand applique, hand piecing, lace, long arm quilting, machine applique, machine embroidery, machine piecing and machine quilting. This package contains 1,422 yards of 50wt 100% cotton thread. Comes in a variety of colors. Each sold separately. Imported. Made in Italy.<br><br>Thread shades listed and show are the following:<br><br>1130 - Very Dark Bark<br>2000 - Light Sand<br>2021 - Natural White<br>2024 - White<br>2026 - Chalk<br>2309 - Silver White <br>2310 - Light Beige<br>2311 - Muslin<br>2405 - Oyster<br>2410 - Pale Pink<br>2437 - Light Peony<br>2600 - Dove<br><br><br>With Ashley Fabric Supply is here to create a community of inspiration and collaboration. Join us to shop, share, and learn online!</p>",SQ7723487,Color,2026 - Chalk,,,,,,,,,,,12.49,0,No,2,/thread-sewing-notions/aurifil-50wt-sewing-machine-thread,"sewing machine thread, quilting thread, thread, machine sewing, quilting, aurifil",0,0,0,0,Yes,https://images.squarespace-cdn.com/content/v1/5f4005a8d7146f58de2916d1/1621269480429-FPSXDODWCQF54SHBPO7D/ke17ZwdGBToddI8pDm48kIg0vdQ_WWavnXWmkDyLvfNZw-zPPgdn4jUwVcJE1ZvWQUxwkmyExglNqGp0IvTJZamWLI2zvYWH8K3-s_4yszcp2ryTI0HqTOaaUohrI8PIeIM7dSKdjwQuEU_SV_RI8F6sTzKOFqVkEzoFzlSfvrIKMshLAGzx4R3EDFOm1kBS/il_794xN.2793759990_qxvs.jpg https://images.squarespace-cdn.com/content/v1/5f4005a8d7146f58de2916d1/1621269479962-Q0RR0C0BLG05ZTLSG66N/ke17ZwdGBToddI8pDm48kE9MKJdzpFCcPN-1CLKDoZtZw-zPPgdn4jUwVcJE1ZvWQUxwkmyExglNqGp0IvTJZamWLI2zvYWH8K3-s_4yszcp2ryTI0HqTOaaUohrI8PIRnXVtkvsZndeE-log6qBbWzFguPXME1vF8IOrSQ6GcEKMshLAGzx4R3EDFOm1kBS/il_794xN.2724288018_fhn5.jpg https://images.squarespace-cdn.com/content/v1/5f4005a8d7146f58de2916d1/1621269479966-YX9ZV6U9GOKY9HFXONML/ke17ZwdGBToddI8pDm48kO8OG9dW798MndLchm6OwdUUqsxRUqqbr1mOJYKfIPR7LoDQ9mXPOjoJoqy81S2I8PaoYXhp6HxIwZIk7-Mi3Tsic-L2IOPH3Dwrhl-Ne3Z2j7aOeUaXKJd-jrT5P1QVBOWMycNuSZ5HByHNASk5lzWkL3r1G49e-3ZnDLNRdB_t/il_794xN.2793760088_eo05.jpg https://images.squarespace-cdn.com/content/v1/5f4005a8d7146f58de2916d1/1621269479957-UFWZLQ8Z9S0WSZ8W4JE8/ke17ZwdGBToddI8pDm48kNxoO356m9cVp1y_m05FjekUqsxRUqqbr1mOJYKfIPR7LoDQ9mXPOjoJoqy81S2I8PaoYXhp6HxIwZIk7-Mi3Tsic-L2IOPH3Dwrhl-Ne3Z2rY-hmE_sC7PL8c3ySKt2kJTvgophLowxTUZGQmCVD3Mm_AaHWq01a8yFgqe9oqFs/il_794xN.2793760260_l3qu.jpg https://images.squarespace-cdn.com/content/v1/5f4005a8d7146f58de2916d1/1621269479963-M75CKX5MGDJGCZCS0O70/ke17ZwdGBToddI8pDm48kDe6IYIk-hW97MHHqp8qvB8UqsxRUqqbr1mOJYKfIPR7LoDQ9mXPOjoJoqy81S2I8PaoYXhp6HxIwZIk7-Mi3Tsic-L2IOPH3Dwrhl-Ne3Z2f-GpG2LwuouW5woP6eK0ggpg3gPXZs52Rt-MScwTMkAbq_pQtFqHzdGAdcBYPmVt/il_794xN.2841433739_fok2.jpg
,da14c8f0-a632-4ec2-9813-9119e84b7085,,,,,,SQ9528950,Color,2309 - Silver White,,,,,,,,,,,12.49,0,No,2,,,0,0,0,0,,
5f45741994a314193ae621c6,7b6fb6e6-65fe-492c-a881-0e3145c1366e,PHYSICAL,imported-products,baby-blue-art-gallery-fabric-cotton-100-fabric-by-the-yard-pure-solids-art-gallery-home-decor-fabric-pastel-blue-boy-baby-quilt-trend-craft,Baby Blue Art Gallery Fabric Cotton 100% Fabric By The Yard Pure Solids Art Gallery Home Decor Fabric Pastel Blue Boy baby Quilt Trend Craft,"<p>Art Gallery Fabrics<br><br>Pure Solids collection in the shade Crystalline <br><br>100% premium cotton<br><br>Cut off of the bolt continuously or by requested measurement if needed. Please direct message me with cut requests.<br><br>Fabric by the yard, art gallery fabrics, great for crafting, quilting, embroidery, apparel sewing, ect.<br>Limited stock color for 2020.<br><br>The beauty of nature’s desert sunsets are glowing through in our Terra Kotta collection. This group of soft, minimalist prints, were created to bring the modern quilter in you with golden hues, and buttered neutrals painted with rough edges and expressive brushstrokes.<br><br>Great for quilting, apparel sewing, embroidery, crafting, ect.<br><br>This fabric is OEKO-TEX certified meaning only safe inks are used for the health of your skin and the planet.</p>",SQ2270024,Length,1/4,,,,,,,,,,,4,0,No,0,,,0,0,0,0,Yes,https://images.squarespace-cdn.com/content/v1/5f4005a8d7146f58de2916d1/1598387755379-4SZSJOGSDJ6Z5ZE3KLHO/ke17ZwdGBToddI8pDm48kJwDWPRKXspOtYrku9y2CuVZw-zPPgdn4jUwVcJE1ZvWQUxwkmyExglNqGp0IvTJZUJFbgE-7XRK3dMEBRBhUpwbcdZ2qWadbLd_4WIHS-0M-vSfSr8LjiKDei_KZ4FMVTC-_hIaxj2WFOt4vc7g4ac/image-asset.jpeg https://images.squarespace-cdn.com/content/v1/5f4005a8d7146f58de2916d1/1598387755584-6MHVWGSJPNOIE9RCM2N1/ke17ZwdGBToddI8pDm48kDHPSfPanjkWqhH6pl6g5ph7gQa3H78H3Y0txjaiv_0fDoOvxcdMmMKkDsyUqMSsMWxHk725yiiHCCLfrh8O1z4YTzHvnKhyp6Da-NYroOW3ZGjoBKy3azqku80C789l0mwONMR1ELp49Lyc52iWr5dNb1QJw9casjKdtTg1_-y4jz4ptJBmI9gQmbjSQnNGng/image-asset.jpeg https://images.squarespace-cdn.com/content/v1/5f4005a8d7146f58de2916d1/1598387755684-S53YZBUN3EI9SQL9JMXZ/ke17ZwdGBToddI8pDm48kNPKVmbt05aEWnErXou3fDl7gQa3H78H3Y0txjaiv_0fDoOvxcdMmMKkDsyUqMSsMWxHk725yiiHCCLfrh8O1z4YTzHvnKhyp6Da-NYroOW3ZGjoBKy3azqku80C789l0tb-hnCqoepq4X8c1traqO_6-8vaS3UGENu9QP5pfFlLbyLeIY6QzmBTG9h7XCKkkQ/image-asset.jpeg https://images.squarespace-cdn.com/content/v1/5f4005a8d7146f58de2916d1/1598387756486-PPSHPGP9VL4LSLYMUY7G/ke17ZwdGBToddI8pDm48kBsbn76K8grLfGAUs9buNQR7gQa3H78H3Y0txjaiv_0fDoOvxcdMmMKkDsyUqMSsMWxHk725yiiHCCLfrh8O1z4YTzHvnKhyp6Da-NYroOW3ZGjoBKy3azqku80C789l0pTKqSDRwmMK43IUI3HojJV-Xn-Oy4Bbxz8r_UKH9m2MU-0sqi11xm87raeLZFb19Q/image-asset.jpeg https://images.squarespace-cdn.com/content/v1/5f4005a8d7146f58de2916d1/1598387756379-VE3CI9WDE5TDVAHY0AG6/ke17ZwdGBToddI8pDm48kAuHy2yVub4qhYdjGQXlkQR7gQa3H78H3Y0txjaiv_0fDoOvxcdMmMKkDsyUqMSsMWxHk725yiiHCCLfrh8O1z5QPOohDIaIeljMHgDF5CVlOqpeNLcJ80NK65_fV7S1UUIONVh7wMub2kIMAv5GNrUOaC-Gh1_r8pjFTRhI_hQkKJMv9bMHwOk5C9qUgqx9BA/image-asset.jpeg https://images.squarespace-cdn.com/content/v1/5f4005a8d7146f58de2916d1/1598387756883-BUNRIGWPYONT3Y288SSZ/ke17ZwdGBToddI8pDm48kN364l8Grj1AMYzSglFMdLtZw-zPPgdn4jUwVcJE1ZvWQUxwkmyExglNqGp0IvTJZamWLI2zvYWH8K3-s_4yszcp2ryTI0HqTOaaUohrI8PIisxNoT6OTfIu1n5lMFG46Oh-M-DpqEs14SuqEn5qkMgKMshLAGzx4R3EDFOm1kBS/image-asset.jpeg
,d3f2e390-3f76-4107-a23a-a7dd922caab9,,,,,,SQ5705543,Length,1/2,,,,,,,,,,,4,0,No,0,,,0,0,0,0,,
,c7027524-3a02-40a4-8176-76d2134d970d,,,,,,SQ8861613,Length,3/4,,,,,,,,,,,4,0,No,0,,,0,0,0,0,,
,563f09da-f0f3-4dbd-bfdb-3624ffd6ada1,,,,,,SQ8312370,Length,1,,,,,,,,,,,4,0,No,0,,,0,0,0,0,,
5f45741994a314193ae621aa,178fee52-6fb8-425a-b720-98dc59580405,PHYSICAL,imported-products,black-white-stripe-fabric-by-riley-blake-fabrics-100-cotton-fabric-modern-farmhouse-quilt-fabric,Black & White Stripe Fabric by Riley Blake Fabrics  100% Cotton Fabric Modern Farmhouse Quilt Fabric,"<p>Black & White Stripe Fabric by Riley Blake Fabrics  100% Cotton Fabric Modern Farmhouse Quilt Fabric<br><br>100% premium cotton<br><br>Cut off of the bolt continuously or by requested measurement if needed. Please direct message me with cut requests.<br><br>Fabric by the yard, art gallery fabrics, great for crafting, quilting, embroidery, apparel sewing, ect.<br>Limited stock color for 2020.<br><br>Great for quilting, apparel sewing, embroidery, crafting, ect.<br><br>This fabric is OEKO-TEX certified meaning only safe inks are used for the health of your skin and the planet.</p>",SQ4530410,Length,1/4,,,,,,,,,,,5.99,0,No,0,,,0,0,0,0,Yes,https://images.squarespace-cdn.com/content/v1/5f4005a8d7146f58de2916d1/1598387751081-I0ZK8DVQ1MNU2EEVWLJT/ke17ZwdGBToddI8pDm48kIWQf0nPddTG4dHhX9ncpSN7gQa3H78H3Y0txjaiv_0fDoOvxcdMmMKkDsyUqMSsMWxHk725yiiHCCLfrh8O1z5QPOohDIaIeljMHgDF5CVlOqpeNLcJ80NK65_fV7S1UW1l1mFy9ljM0iqMoaU3mRCsBKyx0s86XYhgYCk2B9jxZoPb5-ca2_Y2PNmhw3jNaQ/image-asset.jpeg https://images.squarespace-cdn.com/content/v1/5f4005a8d7146f58de2916d1/1598387751279-SJ0F54BCSFGC4S5TQRJ8/ke17ZwdGBToddI8pDm48kL2_L6E64kU1EZfM5fXV-SdZw-zPPgdn4jUwVcJE1ZvWhcwhEtWJXoshNdA9f1qD7Xj1nVWs2aaTtWBneO2WM-ufSrnuww-buuvrtLMkNWeUd2GWxZWqtG1qcjHPwJIF0Q/image-asset.jpeg https://images.squarespace-cdn.com/content/v1/5f4005a8d7146f58de2916d1/1598387751979-28KQYGX46GZY99RE3JRO/ke17ZwdGBToddI8pDm48kLxnK526YWAH1qleWz-y7AFZw-zPPgdn4jUwVcJE1ZvWEtT5uBSRWt4vQZAgTJucoTqqXjS3CfNDSuuf31e0tVH33scGBZjC30S7EYewNF5iKKwhonf2ThqWWOBkLKnojuqYeU1KwPvsAK7Tx5ND4WE/image-asset.jpeg https://images.squarespace-cdn.com/content/v1/5f4005a8d7146f58de2916d1/1598387752580-EM1OE4QAJKA4UQ0G0A8Z/ke17ZwdGBToddI8pDm48kGcdkOB1bmc_e53QDB8K2HtZw-zPPgdn4jUwVcJE1ZvWQUxwkmyExglNqGp0IvTJZamWLI2zvYWH8K3-s_4yszcp2ryTI0HqTOaaUohrI8PIlWk9S15MEC5FJu1qyQZlQ30M4ogUCLKPSP6EZI8y-v4KMshLAGzx4R3EDFOm1kBS/image-asset.jpeg
,2b7894d5-544d-421d-ad1f-73cb73d85432,,,,,,SQ6766031,Length,1/2,,,,,,,,,,,5.99,0,No,0,,,0,0,0,0,,
,6fcf51d2-8146-475d-ae2b-dc94fcf9ab04,,,,,,SQ2388360,Length,3/4,,,,,,,,,,,5.99,0,No,0,,,0,0,0,0,,
,d7fc76a9-22ce-4163-8db1-ddeaad43ad6b,,,,,,SQ1761446,Length,1,,,,,,,,,,,5.99,0,No,0,,,0,0,0,0,,
5f45741994a314193ae62389,0dca12c5-c306-4830-81bc-078d9cef4020,PHYSICAL,imported-products,blossomed-by-art-gallery-fabrics-100-cotton-ready-to-ship,Blossomed by Art Gallery Fabrics 100% Cotton & Ready to Ship,"<p>Blossomed - Art Gallery Fabrics Pure Solids collection in a millennial pink shade. The perfect mauve pink neutral with a cream undertone. A great subtle shade for any quilt or spring summer craft. <br><br>Quantity 1 = 1/2 yard (18'' x 44'')<br><br>Free shipping included with purchase of $35+<br><br>100% premium cotton fabric cut to the yard. Silky light weight feel that adapts to any project. Great for quilting and blanket quilts, doll making, embroidery, apparel sewing, dog crafts, kid summer projects, and adult crafting of any kind. Would recommend for any project in need of breathable fabric with slight drape. Great for beginners, easy to work with, stash builder, fabric stash, quilt bundle, ect.<br><br>Cut off of the bolt continuously or by requested measurement if needed. Please direct message me with cut requests.<br><br>Fabric by the yard, art gallery fabrics, great for crafting, quilting, embroidery, apparel sewing, ect.<br><br>Limited stock color. High demand from Art Gallery Fabrics; will ship day of order. Quick ship item!<br><br>This fabric is OEKO-TEX certified meaning only safe inks are used for the health of your skin and the planet.</p>",SQ1026470,Length,1/4,,,,,,,,,,,4,0,No,0,,,0,0,0,0,Yes,https://images.squarespace-cdn.com/content/v1/5f4005a8d7146f58de2916d1/1598387826080-W5ZYR3YIH649DLOKI2P1/ke17ZwdGBToddI8pDm48kAf-OpKpNsh_OjjU8JOdDKBZw-zPPgdn4jUwVcJE1ZvWQUxwkmyExglNqGp0IvTJZUJFbgE-7XRK3dMEBRBhUpzAFzFJoCInLPKyj9AG8yKe7-Q2aFvP177fkO9TY_-rz5WoqqTEZpmj4yDEOdwKV68/image-asset.jpeg https://images.squarespace-cdn.com/content/v1/5f4005a8d7146f58de2916d1/1598387826883-VYANDYTF1311MD74UAII/ke17ZwdGBToddI8pDm48kBZw6jF4_OvU-ddo_vwqGhp7gQa3H78H3Y0txjaiv_0fDoOvxcdMmMKkDsyUqMSsMWxHk725yiiHCCLfrh8O1z5QPOohDIaIeljMHgDF5CVlOqpeNLcJ80NK65_fV7S1Ub61YCrK70I7JIpWiI8ho4Yi1WvVNQtDE81xuRbL1MFKm0sD-Bab7E9MY8W31A7zMQ/image-asset.jpeg https://images.squarespace-cdn.com/content/v1/5f4005a8d7146f58de2916d1/1598387827886-USASBRCE7Q3OGSDP90CJ/ke17ZwdGBToddI8pDm48kC0hkjvYyCQsscVAG--C0kt7gQa3H78H3Y0txjaiv_0fDoOvxcdMmMKkDsyUqMSsMWxHk725yiiHCCLfrh8O1z5QPOohDIaIeljMHgDF5CVlOqpeNLcJ80NK65_fV7S1UZX2dpkxm-wg1ffXGrO1VRJ8UShOeiKiQUC6PdnEe4aCNnKRS3rl50FiOoBbOWDQFw/image-asset.jpeg https://images.squarespace-cdn.com/content/v1/5f4005a8d7146f58de2916d1/1598387828484-CP8UBQ8C5U3F2XCEGOCV/ke17ZwdGBToddI8pDm48kJK4Mm1kch8SFO9ZNkN1NT97gQa3H78H3Y0txjaiv_0fDoOvxcdMmMKkDsyUqMSsMWxHk725yiiHCCLfrh8O1z5QHyNOqBUUEtDDsRWrJLTmFk_H6M1tkD9NpL7mXac0oVSXdFfjxR5AjcLwGSebOiGBsFzzcw3xKxvyC_6CFFG_/image-asset.jpeg https://images.squarespace-cdn.com/content/v1/5f4005a8d7146f58de2916d1/1598387828578-7V5SMK421MEISVRKCEWS/ke17ZwdGBToddI8pDm48kGcdkOB1bmc_e53QDB8K2HtZw-zPPgdn4jUwVcJE1ZvWQUxwkmyExglNqGp0IvTJZamWLI2zvYWH8K3-s_4yszcp2ryTI0HqTOaaUohrI8PIlWk9S15MEC5FJu1qyQZlQ30M4ogUCLKPSP6EZI8y-v4KMshLAGzx4R3EDFOm1kBS/image-asset.jpeg
,4449b128-f860-45c6-bb9b-5910c74b0679,,,,,,SQ4821563,Length,1/2,,,,,,,,,,,4,0,No,0,,,0,0,0,0,,
,53c0486b-ce00-4e09-8126-d4407b5fb33f,,,,,,SQ5748015,Length,3/4,,,,,,,,,,,4,0,No,0,,,0,0,0,0,,
,ac07fb63-1a65-4d92-9f7c-8312ac788e7e,,,,,,SQ7608125,Length,1,,,,,,,,,,,4,0,No,0,,,0,0,0,0,,
5f45741994a314193ae62767,fb674e28-3ecb-4f99-8ce2-73b5d29c7bf6,PHYSICAL,imported-products,blue-navy-fabric-bundle-by-riley-blake-designs-with-100-cotton,Blue & Navy Fabric Bundle by Riley Blake Designs with 100% Cotton,"<p>Set of 4 Fat Quarters (18'' x 22''), Half Yards (18'' x 44'') or Yards (36'' x 44'') curated to create a pink & purple berry bundle!<br><br>Each Fat Quarter is 100% Premium Cotton from Riley Blake Designs<br><br>Fabric Care: Machine wash warm, normal cycle.<br>Use only non-chlorine bleach. <br>Tumble dry medium. Use warm Iron.<br><br>All pictures are taken to portray the most accurate color possible. Color varies by display. <br><br>Bright pop of color fat quarter bundle. Comic reds and blue matched with classic charcoal undertones. Great for any sewing or quilting project in need of punchy color. <br><br>This fabric is OEKO-TEX certified meaning only safe inks are used for the health of your skin and the planet.<br><br>With Ashley Fabric Supply is here to create a community of inspiration and collaboration. Join us to shop, share, and learn online!</p>",SQ3568324,Length,Fat Quarter Bundle,,,,,,,,,,,17.15,0,No,0,,,0,0,0,0,Yes,https://images.squarespace-cdn.com/content/v1/5f4005a8d7146f58de2916d1/1598387973580-5UUH3S3N43UD64OL05NB/ke17ZwdGBToddI8pDm48kNDTtOBBzn24TSXpLpWMiAd7gQa3H78H3Y0txjaiv_0fDoOvxcdMmMKkDsyUqMSsMWxHk725yiiHCCLfrh8O1z5QPOohDIaIeljMHgDF5CVlOqpeNLcJ80NK65_fV7S1UciMHVs1P6zoXiS2wfm6oPqjpFPJh5shJNwUcT21AXuX1BwhnUnKb_77tZJ4rR3HLQ/image-asset.jpeg https://images.squarespace-cdn.com/content/v1/5f4005a8d7146f58de2916d1/1598387974182-GJWOWVZTAWZB5NI0L0QK/ke17ZwdGBToddI8pDm48kDjc5B_7Sn-ky73YSC0B3dN7gQa3H78H3Y0txjaiv_0fDoOvxcdMmMKkDsyUqMSsMWxHk725yiiHCCLfrh8O1z5QPOohDIaIeljMHgDF5CVlOqpeNLcJ80NK65_fV7S1Ua4sLCmtbsa7p_xTiOkqMdd5zKQxs4r4o0gBysi5D22QFxCWMYU6Ot9PFeH8Uf2eoQ/image-asset.jpeg https://images.squarespace-cdn.com/content/v1/5f4005a8d7146f58de2916d1/1598387974581-1ERVNLFD2GMN9228YUGX/ke17ZwdGBToddI8pDm48kHXG1zRZVCzGCzVzGpBiZrx7gQa3H78H3Y0txjaiv_0fDoOvxcdMmMKkDsyUqMSsMWxHk725yiiHCCLfrh8O1z5QPOohDIaIeljMHgDF5CVlOqpeNLcJ80NK65_fV7S1USsr_nPyh0TnS_1tKq40As5sox9CLEEQAKXZy3x6iUWCETKbtsHljwQBpb64LYfElA/image-asset.jpeg https://images.squarespace-cdn.com/content/v1/5f4005a8d7146f58de2916d1/1598387974783-7FR8WJTIKGL9QDDTIRNG/ke17ZwdGBToddI8pDm48kAFUh8VjXc1RFjcHsuBQDr57gQa3H78H3Y0txjaiv_0fDoOvxcdMmMKkDsyUqMSsMWxHk725yiiHCCLfrh8O1z5QPOohDIaIeljMHgDF5CVlOqpeNLcJ80NK65_fV7S1UeCQrO_6oGtR6MOJV3v3sArqcmUmx8sk9UhdTnRwSHny0PgRfuafvOMwlzZcOCnxVw/image-asset.jpeg https://images.squarespace-cdn.com/content/v1/5f4005a8d7146f58de2916d1/1598387975281-FJ2YHP4LB6A833RJK8MZ/ke17ZwdGBToddI8pDm48kBZw6jF4_OvU-ddo_vwqGhp7gQa3H78H3Y0txjaiv_0fDoOvxcdMmMKkDsyUqMSsMWxHk725yiiHCCLfrh8O1z5QPOohDIaIeljMHgDF5CVlOqpeNLcJ80NK65_fV7S1Ub61YCrK70I7JIpWiI8ho4Yi1WvVNQtDE81xuRbL1MFKm0sD-Bab7E9MY8W31A7zMQ/image-asset.jpeg https://images.squarespace-cdn.com/content/v1/5f4005a8d7146f58de2916d1/1598387976281-L5AM3946BOU34D1O0HGH/ke17ZwdGBToddI8pDm48kCdmpHI3InS3LLVZHYrVP7R7gQa3H78H3Y0txjaiv_0fDoOvxcdMmMKkDsyUqMSsMWxHk725yiiHCCLfrh8O1z5QPOohDIaIeljMHgDF5CVlOqpeNLcJ80NK65_fV7S1UTLeQotJh2zqx6BBjOUc_dOKVgVMs3Sf2iDxAjACGrG5NtOdhUU1hOx5CbfNRG0RmA/image-asset.jpeg https://images.squarespace-cdn.com/content/v1/5f4005a8d7146f58de2916d1/1598387976881-ZDSE9IQO8465QOIQFZ03/ke17ZwdGBToddI8pDm48kGcdkOB1bmc_e53QDB8K2HtZw-zPPgdn4jUwVcJE1ZvWQUxwkmyExglNqGp0IvTJZamWLI2zvYWH8K3-s_4yszcp2ryTI0HqTOaaUohrI8PIlWk9S15MEC5FJu1qyQZlQ30M4ogUCLKPSP6EZI8y-v4KMshLAGzx4R3EDFOm1kBS/image-asset.jpeg
,806130cd-d5aa-4975-9c4b-c5315b4ce244,,,,,,SQ5032165,Length,Half Yard Bundle,,,,,,,,,,,17.15,0,No,0,,,0,0,0,0,,
,40cbdd42-4161-4959-aa64-6531685bffa5,,,,,,SQ5452214,Length,1 Yard Bundle,,,,,,,,,,,17.15,0,No,0,,,0,0,0,0,,
60a296a48a5fb2664bca3d02,1a77a5c3-1406-49ff-b296-a3da1707f84b,PHYSICAL,shop-fabric-online-fabric-store-inspiration-quilt-kits,blue-rifle-paper-co-fat-quarter-bundle,Blue Rifle Paper Co. Fat Quarter Bundle,"<p class="""">Limited quantity Fat Quarter Bundle from @withashleyfabric is back!<br><br>Unique fabric bundle of (11) Fat Quarters (18'' x 22'') curated to create a natural versatile color bundle ready for crafting of any kind for the season!<br><br>Each Fat Quarter is 100% Premium Cotton from Art Gallery Fabrics, Riley Blake Designs, Rifle Paper Co, &amp; Figo Fabrics.<br><br>Fabric Care: Machine wash warm, normal cycle.<br>Use only non-chlorine bleach.<br>Tumble dry medium. Use warm Iron.<br><br>All pictures are taken to portray the most accurate color possible. Color varies by display. Toddler girl quilts, bohemian home decor, warm neutral art, on trend crafting for a 2021 color pallet.<br><br>This fabric is OEKO-TEX certified meaning only safe inks are used for the health of your skin and the planet.<br><br>With Ashley Fabric Supply is here to create a community of inspiration and collaboration. Join us to shop, share, and learn online!</p>",SQ0385040,,,,,,,,,,,,,35.5,0,No,1,/fat-quarter-bundles,"fat quarter bundle, quilt bundle, art gallery fabric",0,6,4,1,Yes,https://images.squarespace-cdn.com/content/v1/5f4005a8d7146f58de2916d1/1621268247849-KOMHJBMJDOQA4PJBGEH3/ke17ZwdGBToddI8pDm48kIo4oqr9rIyi8KuGFtKRUoZ7gQa3H78H3Y0txjaiv_0fDoOvxcdMmMKkDsyUqMSsMWxHk725yiiHCCLfrh8O1z5QPOohDIaIeljMHgDF5CVlOqpeNLcJ80NK65_fV7S1UWG96y9p2nGCz2AW3gZxnRqGsMPECUoCaFZwjIH65w1TPf6jV_o13EewA9TW8mGzDw/IMG_0541.jpg https://images.squarespace-cdn.com/content/v1/5f4005a8d7146f58de2916d1/1621268247984-GXE4R44NSYVQJWKAHX30/ke17ZwdGBToddI8pDm48kBuNCcxzUfV1Bd-p9TEHzLF7gQa3H78H3Y0txjaiv_0fDoOvxcdMmMKkDsyUqMSsMWxHk725yiiHCCLfrh8O1z5QHyNOqBUUEtDDsRWrJLTm8CnKHo2wjeO4u63FO9raGH2PmgTLqD52709TuwAxiZCwYC2QYJC9kgUQ2pnLI-Cs/IMG_0542.jpg https://images.squarespace-cdn.com/content/v1/5f4005a8d7146f58de2916d1/1621268247797-JR25UFYP4UNM5OF20NN9/ke17ZwdGBToddI8pDm48kJaGtiZw_JEZmGv5lXh_OfZ7gQa3H78H3Y0txjaiv_0fDoOvxcdMmMKkDsyUqMSsMWxHk725yiiHCCLfrh8O1z5QPOohDIaIeljMHgDF5CVlOqpeNLcJ80NK65_fV7S1UZU9nllzgzUKq7Qe7BIO0WV_fgIRrHnHfqIkFASom0bfOcTOxFyN6ZGR4RZliLRewA/IMG_0545.jpg https://images.squarespace-cdn.com/content/v1/5f4005a8d7146f58de2916d1/1621268247333-2MIRGBM3DLE12MUPYKV3/ke17ZwdGBToddI8pDm48kKjr1FYPBKU629bTi187ZjZ7gQa3H78H3Y0txjaiv_0fDoOvxcdMmMKkDsyUqMSsMWxHk725yiiHCCLfrh8O1z5QPOohDIaIeljMHgDF5CVlOqpeNLcJ80NK65_fV7S1Ub6XyCgvw62Q53qLUDBkbmmGbLWSTqGIz2eY02PXXjsDud3QxLxmu4egZs7hU0tejw/IMG_0547.jpg https://images.squarespace-cdn.com/content/v1/5f4005a8d7146f58de2916d1/1621268247536-FDVBNGD7U91EM99OWBPX/ke17ZwdGBToddI8pDm48kCtg-PqW32pOipjQcp7F6kh7gQa3H78H3Y0txjaiv_0fDoOvxcdMmMKkDsyUqMSsMWxHk725yiiHCCLfrh8O1z5QHyNOqBUUEtDDsRWrJLTm8CnKHo2wjeO4u63FO9raGBP1Zoh7UXIz-M4Q8KsFj4XrX_1gpXx0NDxHwpaqJfHF/IMG_0548.jpg https://images.squarespace-cdn.com/content/v1/5f4005a8d7146f58de2916d1/1621268248162-F1S1ZAY40YIR2DYSWXAX/ke17ZwdGBToddI8pDm48kKjPRQL5xWN2aSGHiEz_ued7gQa3H78H3Y0txjaiv_0fDoOvxcdMmMKkDsyUqMSsMWxHk725yiiHCCLfrh8O1z5QHyNOqBUUEtDDsRWrJLTmjw4y9jm25X_CplAKqpK2frH8vSSqxoZdCOQr38rV54sbhuWxotCACGsDv6P_9WxT/IMG_0549.jpg https://images.squarespace-cdn.com/content/v1/5f4005a8d7146f58de2916d1/1621268247954-Y6RIQ8ZT4ZTGNDZM3ZT3/ke17ZwdGBToddI8pDm48kKT96-mTqGc-stp-zZRIm9p7gQa3H78H3Y0txjaiv_0fDoOvxcdMmMKkDsyUqMSsMWxHk725yiiHCCLfrh8O1z5QPOohDIaIeljMHgDF5CVlOqpeNLcJ80NK65_fV7S1UTNp7wJXdR1xX66M6thRzqrQ6_o4HcW8ZfkNO26r5aioETgZ1M0luSsj-o69URGWyw/IMG_0551.jpg https://images.squarespace-cdn.com/content/v1/5f4005a8d7146f58de2916d1/1621268248175-Q7SNW08F3UJI5KE2RK2E/ke17ZwdGBToddI8pDm48kKT96-mTqGc-stp-zZRIm9p7gQa3H78H3Y0txjaiv_0fDoOvxcdMmMKkDsyUqMSsMWxHk725yiiHCCLfrh8O1z5QPOohDIaIeljMHgDF5CVlOqpeNLcJ80NK65_fV7S1UTNp7wJXdR1xX66M6thRzqrQ6_o4HcW8ZfkNO26r5aioETgZ1M0luSsj-o69URGWyw/IMG_0553.jpg
